gs0,gs1,gs2,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,lsdecay,linedecay
1.0,1.0,1.0,0.5480771666464093,0.08768668931798904,0.0,0.0,0.0,0.0,0.0,0.10371606201260584,0,0
1.0,1.0,1.0,0.5569208226003709,0.09678468533825527,0.0,0.0,0.0,0.0,0.0,0.11539357384088876,0,0
1.0,1.0,1.0,0.5575975890891358,0.08317773501915145,0.0,0.0,0.0,0.0,0.0,0.10826029233200946,0,0
1.0,1.0,1.0,0.5593046750550689,0.10946040644096153,0.0,0.0,0.0,0.0,0.0,0.09215425740993362,0,0
1.0,1.0,1.0,0.5555124054501636,0.09647720111050047,0.0,0.0,0.0,0.0,0.0,0.0923547571580955,0,0
1.0,1.0,1.0,0.5564184315129783,0.10452304058946012,0.0,0.0,0.0,0.0,0.0,0.08457193223700128,0,0
1.0,1.0,1.0,0.5626479124148737,0.11272898060776848,0.0,0.0,0.0,0.0,0.0,0.08834799805810736,0,0
1.0,1.0,1.0,0.5666359323068794,0.13504143247146544,0.0,0.0,0.0,0.0,0.0,0.0847730317242607,0,0
1.0,1.0,1.0,0.568877004744684,0.14341214436694746,0.0,0.0,0.0,0.0,0.0,0.07374071805187458,0,0
1.0,1.0,1.0,0.5681403135914831,0.16546958743408502,0.0,0.0,0.0,0.0,0.0,0.0683663793519942,0,0
1.0,1.0,1.0,0.561320870294685,0.18551413436272052,0.0,0.0,0.0,0.0,0.0,0.06540670863937277,0,0
1.0,1.0,1.0,0.5686167083417195,0.20530425539923247,0.0,0.0,0.0,0.0,0.0,0.06573967298368355,0,0
1.0,1.0,1.0,0.5681418503166514,0.21866233408751135,0.0,0.0,0.0,0.0,0.0,0.05907484903328991,0,0
1.0,1.0,1.0,0.5667006935639953,0.25025471942479594,0.0,0.0,0.0,0.0,0.0,0.04899381612774343,0,0
1.0,1.0,1.0,0.5733992298432556,0.2528037594062687,0.0,0.0,0.0,0.0,0.0,0.042149960995919604,0,0
1.0,1.0,1.0,0.5713897048978712,0.2715165812218485,0.0,0.0,0.0,0.0,0.0,0.03305338645710128,0,0
1.0,1.0,1.0,0.5674325681580106,0.30045555245239586,0.0,0.0,0.0,0.0,0.0,0.03141456054794804,0,0
1.0,1.0,1.0,0.5733231600889319,0.3102032917399163,0.0,0.0,0.0,0.0,0.0,0.02913227507481898,0,0
1.0,1.0,1.0,0.562488921812532,0.325639730595752,0.0,0.0,0.0,0.0,0.0,0.027301193069276464,0,0
1.0,1.0,1.0,0.5698788323863894,0.3464569294146273,0.0,0.0,0.0,0.0,0.0,0.023796327406878853,0,0
1.0,1.0,1.0,0.5611753611384643,0.3493597932925908,0.0,0.0,0.0,0.0,0.0,0.02142312100687813,0,0
1.0,1.0,1.0,0.5608483869986979,0.36169611128005763,0.0,0.0,0.0,0.0,0.0,0.016864319363466485,0,0
1.0,1.0,1.0,0.5628476938994904,0.3943137779903222,0.0,0.0,0.0,0.0,0.0,0.021295239506636,0,0
1.0,1.0,1.0,0.5606510811739982,0.40909587322542545,0.0,0.0,0.0,0.0,0.0,0.015125661107821042,0,0
1.0,1.0,1.0,0.5554722534468687,0.41912492422729486,0.0,0.0,0.0,0.0,0.0,0.010797269293043175,0,0
1.0,1.0,1.0,0.5586289241807585,0.4344465271070912,0.0,0.0,0.0,0.0,0.0,0.006375625998040003,0,0
1.0,1.0,1.0,0.5520742583143021,0.450709244250635,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.5453242409427992,0.46327631385113077,0.0,0.0,0.0,0.0,0.0,0.0014038492158981078,0,0
1.0,1.0,1.0,0.5440202802935763,0.46603948440292486,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.5464043437489472,0.4826850001671231,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.5360101247100348,0.4939011220442999,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.5346942601138729,0.505856380663041,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.5369408812666028,0.5274252108263171,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.528355404801265,0.533332064919733,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.5154145072332841,0.5466637182666002,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.5106370845435542,0.5554721490381824,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.49856887383220794,0.5690721881834885,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.48892423115057604,0.5814512195851854,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.47862374121674545,0.59333641534933,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.46483925105244933,0.6032984581132064,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.45637443569348896,0.6187096042924906,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.43341577605310955,0.6316479051322214,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.4122724991275047,0.6438836188382632,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.3660494327584887,0.6540581044598275,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.33454365563965366,0.6598072636599305,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.2987261764889257,0.6717262261608088,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.20507792839358652,0.6805062849062381,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.1372706236930075,0.6853080390834065,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0946462502071299,0.6900922957439622,0.009516246431293717,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.05736623536482939,0.67494897214521,0.02736586487981223,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.029165479757974476,0.6618773062583919,0.046602012289363996,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.014920660882320384,0.6485216829818876,0.06677087772128923,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0020326024283268762,0.6147888442036075,0.10924300214371871,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.5924102313717847,0.17832349324230512,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.5578637311563904,0.25361160192877186,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.5142900410774314,0.31600615666470544,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.472854891967066,0.3790559552763081,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.4186969036406028,0.4143695532074156,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.3467624236439026,0.44502072165882584,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.35255086651387996,0.43429378565623566,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.387495338076529,0.42954023148754633,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.41615356250880586,0.41168283447371207,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.4174207762882553,0.4042886994453442,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.4356625139945058,0.3941276869030258,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.4520387203505199,0.38694910714848396,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.45551489906249093,0.376193647675697,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.4603293995214181,0.3778120103137681,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.479281357241236,0.36391015356948486,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.42584859048815826,0.40949083039163836,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.3592783976605783,0.4438184933790712,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.30316036994692225,0.460807912353404,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.2500581645200862,0.4761689245116538,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.15599361820143065,0.4909492998184396,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.10456798540029118,0.4984039492415874,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.08887706214507982,0.5065057713933515,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.08082906809741702,0.510034798083918,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.07290822258572992,0.515622398818353,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.05063200075958788,0.5222762770487666,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.03405525281778763,0.5213453079323938,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.025862943601139565,0.5279000583213763,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.017966625275692347,0.5260140886265008,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.014980373770504587,0.5254443353411323,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.007589697015509471,0.531490924253268,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0032262564571580773,0.5164777796842082,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.5156733541770552,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.5032705451593792,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.4934980718561926,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.47463414577787416,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.45635455935667385,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.4349331542520695,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.4027143115242066,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.36411815152234894,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.32240708121909056,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.2720056277969039,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.23489162494948476,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.16737414628502137,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.13458754160631775,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.11512135484614461,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.08786782277008763,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.0751281459137286,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.05169137668515884,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.02949505053952403,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.022367863603433392,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.01702550424332706,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.008102122096475244,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,0.6745301707894497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,0.6620320359972831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,1.0,0.5150171801982294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,0.5110567992062196,0.5149013955581583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,0.6442707469348651,0.6603924682002389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,0.6226058930733029,0.6282109760764348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,0.601309665106816,0.6063105721402329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,0.5926370965334776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,0.570361356584088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5631888378097032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.3719112885389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.4699983640770451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5724898006377953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5636122058795464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5612350587470717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5335879738148596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5441453305730716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5464539866621093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5365652256946295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5199125232593412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5365904855574555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,0.5307386724242961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
